,단어,빈도
13369,영향력이,1
13370,영향보다는,1
13371,영향으로,1
13372,영향은,4
13373,영향을,26
13374,영향이,1
13375,영혼을,2
13376,영혼이며,1
13377,영화,10
13378,영화계,1
13379,영화관람,1
13380,영화나,1
13381,영화는,3
13382,영화를,2
13383,영화산업,1
13384,영화와,1
13385,영화의,1
13386,영흥면,1
13387,영흥파출소에,1
13388,옅다,1
13389,옅어져,1
13390,옆,2
13391,옆에,1
13392,예결위회의장에서,2
13393,예고됐다,1
13394,예고편들,1
13395,예고편부터,1
13396,예고한,1
13397,예고해,1
13398,예기치,3
13399,예능,2
13400,예다,1
13401,예로,3
13402,예를,6
13403,예매,1
13404,예민한,3
13405,예방용,1
13406,예방하고,1
13407,예보가,9
13408,예보는,2
13409,예보돼,12
13410,예보됐기,1
13411,예보됐습니다,3
13412,예보된,1
13413,예보됨에,4
13414,예보분석관,1
13415,예보상황으로,2
13416,예보에,2
13417,예보하고,1
13418,예보했습니다,2
13419,예비,7
13420,예비기간,1
13421,예비기간은,1
13422,예비발사일로,1
13423,예비발사일이,1
13424,예비비,1
13425,예비일,3
13426,예비일까지,1
13427,예비일로,2
13428,예비일은,2
13429,예비일인,1
13430,예비타당성,1
13431,예비품이,1
13432,예산,3
13433,예산도,1
13434,예산에,1
13435,예상,7
13436,예상강수량은,1
13437,예상돼서,1
13438,예상됐던,1
13439,예상됐습니다,2
13440,예상되는,4
13441,예상되는데,1
13442,예상되면서,2
13443,예상된다,8
13444,예상된다며,1
13445,예상됩니다,1
13446,예상보다,5
13447,예상이미지,1
13448,예상치를,2
13449,예상치인,1
13450,예상하고,1
13451,예상하기,1
13452,예상한다,1
13453,예상해,2
13454,예상했는데,1
13455,예상했다,1
13456,예선,1
13457,예선을,1
13458,예선전,1
13459,예선전은,1
13460,예술,4
13461,예술에,1
13462,예술에는,1
13463,예술의,1
13464,예술이,1
13465,예술적,2
13466,예술적으로,2
13467,예약,2
13468,예약매도,1
13469,예약은,1
13470,예약을,1
13471,예약하고,1
13472,예약할,2
13473,예외는,1
13474,예외를,1
13475,예의주시하고,1
13476,예의주시할,3
13477,예정,13
13478,예정대로,29
13479,예정대로라면,4
13480,예정대로면,1
13481,예정돼,9
13482,예정됐던,16
13483,예정됐었던,1
13484,예정됐으나,1
13485,예정되어,2
13486,예정된,21
13487,예정보다,3
13488,예정으로,1
13489,예정이,2
13490,예정이다,67
13491,예정이던,2
13492,예정이라고,3
13493,예정이며,2
13494,예정이었는데요,1
13495,예정이었다,3
13496,예정이었습니다,3
13497,예정이었으나,3
13498,예정이었지만,4
13499,예정인,3
13500,예정인데,3
13501,예정인데요,1
13502,예정일,11
13503,예정일에는,1
13504,예정일은,1
13505,예정일을,3
13506,예정일이,1
13507,예정일인,1
13508,예정입니다,12
13509,예측,5
13510,예측돼,1
13511,예측되는,1
13512,예측된다,1
13513,예측됨에,1
13514,예측이,2
13515,예측하고,3
13516,예측하여,1
13517,예측하지만,1
13518,예측한,1
13519,예측할,2
13520,예측해,3
13521,예치해,1
13522,옐로우,1
13523,옛날,1
13524,오가는,1
13525,오가는지,1
13526,오감과,1
13527,오감을,1
13528,오갔다,1
13529,오거나,3
13530,오게,3
13531,오고,6
13532,오기,4
13533,오기를,1
13534,오기브리,1
13535,오너,1
13536,오늘날,3
13537,오늘로,3
13538,오늘부터는,1
13539,오늘에,1
13540,오늘은,2
13541,오더,1
13542,오디오,2
13543,오디움,2
13544,오디움에는,1
13545,오디움은,1
13546,오딘,2
13547,오딘에,1
13548,오딘이,1
13549,오락가락,1
13550,오래,2
13551,오래됐다고,1
13552,오래됐습니다,1
13553,오래됐지만,1
13554,오래되지,1
13555,오래된,1
13556,오래오래,1
13557,오랜,8
13558,오랜만에,1
13559,오랫동안,2
13560,오렌지코퍼,1
13561,오류,3
13562,오류가,1
13563,오류로,1
13564,오류를,1
13565,오류인가,1
13566,오류일,2
13567,오르고,1
13568,오르내리고,1
13569,오르는,4
13570,오르자,1
13571,오른,4
13572,오른다면,1
13573,오른쪽,5
13574,오를,1
13575,오리엔테이션을,1
13576,오리지널,20
13577,오리지널로,1
13578,오리지널의약품,2
13579,오리지널의약품과의,2
13580,오리지널의약품을,1
13581,오리털을,1
13582,오리털의,1
13583,오마이걸,1
13584,오메,1
13585,오면,11
13586,오면서,1
13587,오미크론,2
13588,오바마,1
13589,오버워치,6
13590,오버워치의,1
13591,오브,7
13592,오브를,3
13593,오브젝트,1
13594,오비맥주,2
13595,오비탈,4
13596,오세블리,1
13597,오세아니아,1
13598,오세요,1
13599,오세정,1
13600,오스틴,2
13601,오스틴에서,1
13602,오슬로대,1
13603,오슬로대와,1
13604,오승협,8
13605,오신날이,1
13606,오십시오,1
13607,오염되지,2
13608,오염된,1
13609,오염을,1
13610,오우라의,2
13611,오작동,1
13612,오작동이,2
13613,오작동한,1
13614,오전까지,3
13615,오전까지의,1
13616,오전보다는,1
13617,오전에,11
13618,오전에도,3
13619,오전은,2
13620,오전이,1
13621,오정택,1
13622,오지,4
13623,오징어게임,5
13624,오징어게임에,1
13625,오징어게임의,1
13626,오차는,1
13627,오차도,1
13628,오케스트라,1
13629,오케스트라는,1
13630,오태석,1
13631,오토매이션을,1
13632,오토메이션,1
13633,오토바이,2
13634,오토캐드,2
13635,오토타임즈,1
13636,오펜시브,2
13637,오포,1
13638,오포는,1
13639,오프라인,8
13640,오프라인에서만,1
13641,오프라인으로,2
13642,오프라인을,1
13643,오프체인,1
13644,오프체인에,1
13645,오프화되고,1
13646,오픈,9
13647,오픈게임,1
13648,오픈나루,1
13649,오픈될,1
13650,오픈소스,28
13651,오픈소스는,1
13652,오픈소스를,1
13653,오픈소스의,1
13654,오픈시,2
13655,오픈시는,1
13656,오픈시에서,1
13657,오픈시프트,5
13658,오픈시프트는,1
13659,오픈시프트의,1
13660,오픈씨를,2
13661,오픈월드로,1
13662,오픈하고,1
13663,오픈한다고,1
13664,오픈할,2
13665,오픈했다,1
13666,오피스,2
13667,오피스를,1
13668,오해를,1
13669,오현주,2
13670,오후까지,2
13671,오후로,1
13672,오후에,2
13673,오후이고,1
13674,오후쯤,1
13675,옥상에,1
13676,옥션,4
13677,옥션도,1
13678,옥션에,1
13679,온,18
13680,온다,2
13681,온다거나,1
13682,온도가,2
13683,온도는,1
13684,온도를,1
13685,온라인,40
13686,온라인게임도,1
13687,온라인과,1
13688,온라인교육,3
13689,온라인동영상서비스,2
13690,온라인스토어,1
13691,온라인에서,2
13692,온라인으로,7
13693,온로직,1
13694,온릭스,2
13695,온산읍종합행정복지타운건립공사,1
13696,온습도계,2
13697,온습도계를,1
13698,온실가스가,1
13699,온체인,3
13700,온트루잔트,1
13701,온프레미스,1
13702,온화한,1
13703,올,24
13704,올라가,10
13705,올라가거나,3
13706,올라가고,1
13707,올라가길,1
13708,올라가며,1
13709,올라가면,1
13710,올라가면서,1
13711,올라가므로,1
13712,올라간,1
13713,올라갈,2
13714,올라갔나,1
13715,올라서게,1
13716,올라섰다,1
13717,올라오고,1
13718,올라탄다는,1
13719,올랐는데요,1
13720,올랐다,6
13721,올랐다는,1
13722,올랐던,1
13723,올랐지만,1
13724,올려놓았으나,1
13725,올려놓을,1
13726,올려두는,1
13727,올렸다,4
13728,올렸다는,1
13729,올렸습니다,1
13730,올리거나,1
13731,올리는,2
13732,올리는데는,1
13733,올리면서,1
13734,올리브영,8
13735,올리브영에서,1
13736,올리자,1
13737,올리지,1
13738,올릭스,3
13739,올릭스는,2
13740,올릭스의,1
13741,올린,5
13742,올린다,1
13743,올릴,7
13744,올림픽,1
13745,올림픽이었습니다,1
13746,올바른,1
13747,올스톱,1
13748,올인원,1
13749,올지,1
13750,올해,59
13751,올해까지,2
13752,올해는,3
13753,올해도,1
13754,올해보다,1
13755,올해부터,3
13756,올해부터는,1
13757,올해에만,1
13758,옮겨,5
13759,옮겨가며,1
13760,옮겨서,1
13761,옮겨져,3
13762,옮겨졌다고,1
13763,옮겨졌습니다,2
13764,옮겨졌으며,1
13765,옮겨지기,1
13766,옮겨지는데,1
13767,옮겨지지,1
13768,옮겨진,2
13769,옮겨진다,1
13770,옮겨질,4
13771,옮겨집니다,1
13772,옮겼다,1
13773,옮기고,1
13774,옮기고요,1
13775,옮기는,11
13776,옮기면,1
13777,옮기자는,2
13778,옮기지,1
13779,옮긴,1
13780,옮길,5
13781,옮길지,2
13782,옮길지는,1
13783,옵션,1
13784,옵션에서,1
13785,옵션을,3
13786,옵션이,1
13787,옷,2
13788,옷을,1
13789,옹진군,1
13790,와서,2
13791,와의,1
13792,와이파이,6
13793,와이파이가,3
13794,와이파이로,1
13795,와이파이를,3
13796,와이파이만,1
13797,완공된다,1
13798,완도,1
13799,완료,3
13800,완료가,1
13801,완료돼,1
13802,완료됐다,2
13803,완료되며,1
13804,완료되어,1
13805,완료된,2
13806,완료된다,1
13807,완료를,1
13808,완료에는,1
13809,완료하고,2
13810,완료하며,1
13811,완료하였고요,1
13812,완료할,1
13813,완료했다,2
13814,완료했습니다,1
13815,완료했으나,1
13816,완료했으며,1
13817,완벽하게,1
13818,완벽한,2
13819,완벽히,1
13820,완성되었음을,1
13821,완성된,1
13822,완수,1
13823,완전,2
13824,완전체로,1
13825,완전하게,1
13826,완전한,5
13827,완전히,15
13828,완제품까지,1
13829,완화,3
13830,완화는,1
13831,완화됐다,1
13832,완화된,1
13833,완화하고,1
13834,완화한,1
13835,완화해,1
13836,완화했습니다,1
13837,왓챠,4
13838,왔기,1
13839,왔는데,1
13840,왔는지를,1
13841,왔다,8
13842,왔던,1
13843,왔으며,2
13844,왔을텐데,1
13845,왕국을,1
13846,왕복하며,2
13847,왕세자,1
13848,왕위를,1
13849,왕자는,1
13850,왕자의,1
13851,외계생명체가,1
13852,외계생명체는,2
13853,외계생명체라면,2
13854,외계생명체에게도,1
13855,외계에서,1
13856,외계인,1
13857,외계인과,1
13858,외계인이라는,1
13859,외곽에,1
13860,외관,2
13861,외관이,1
13862,외교,1
13863,외교관,1
13864,외국,2
13865,외국산,2
13866,외국에서,1
13867,외나로도,3
13868,외나로도로의,1
13869,외나로도에,1
13870,외나로도의,1
13871,외로움을,1
13872,외모를,1
13873,외부,9
13874,외부로,1
13875,외부보다,2
13876,외부에,1
13877,외부에는,1
13878,외부에서,1
13879,외부인,1
13880,외산,5
13881,외산은,2
13882,외산폰,1
13883,외신,3
13884,외신과,1
13885,외신들이,1
13886,외신에,1
13887,외신은,1
13888,외에,9
13889,외연을,1
13890,외의,1
13891,외장,2
13892,외쳤다,1
13893,외출하면,1
13894,외치고,3
13895,왼,1
13896,왼쪽,11
13897,왼쪽부터,1
13898,요건,1
13899,요건에,3
13900,요건을,1
13901,요구,3
13902,요구가,1
13903,요구된다,3
13904,요구를,2
13905,요구사항도,1
13906,요구사항은,1
13907,요구사항을,3
13908,요구사항이,1
13909,요구에,3
13910,요구하고,1
13911,요구하는,5
13912,요구한,1
13913,요구한다,1
13914,요구한다고,1
13915,요구한다면,1
13916,요구해왔으나,1
13917,요구했다,2
13918,요구했으나,1
13919,요금,3
13920,요금과,1
13921,요금으로,1
13922,요금을,1
13923,요금제,7
13924,요금제는,1
13925,요금제를,4
13926,요금제보다,1
13927,요금제에,3
13928,요소,1
13929,요소가,2
13930,요소는,2
13931,요소다,2
13932,요소로,1
13933,요소를,2
13934,요소에,1
13935,요소인,1
13936,요소입니다,1
13937,요약,4
13938,요양,1
13939,요인들이,1
13940,요인으로,1
13941,요인은,1
13942,요인이,2
13943,요인이다,1
13944,요인이라고,1
13945,요일,1
13946,요즘,2
13947,요즘이다,1
13948,요지다,1
13949,요청에,3
13950,요청으로,2
13951,요청은,1
13952,요청을,2
13953,요청이,4
13954,요청하는,1
13955,요청한,4
13956,요코야마,2
13957,요트,2
13958,요한슨,1
13959,욕구,1
13960,욕구가,1
13961,욕망을,1
13962,욕실청소,1
13963,욕심을,1
13964,용,2
13965,용광로,1
13966,용기,1
13967,용도로만,1
13968,용도의,1
13969,용도이기,1
13970,용량,1
13971,용량은,1
13972,용량을,2
13973,용량이,2
13974,용산,1
13975,용의,2
13976,우량,2
13977,우려,3
13978,우려가,7
13979,우려는,1
13980,우려도,1
13981,우려됐기,2
13982,우려됐습니다,1
13983,우려되고,4
13984,우려되면서,1
13985,우려된다,1
13986,우려를,2
13987,우려에,1
13988,우려입니다,1
13989,우려하고,2
13990,우려하는,2
13991,우려한,3
13992,우려해,2
13993,우려했다,1
13994,우려했던,1
13995,우려했습니다,1
13996,우리금융,1
13997,우리금융그룹은,1
13998,우리금융지주,1
13999,우리나라,11
14000,우리나라가,5
14001,우리나라는,7
14002,우리나라도,3
14003,우리나라를,1
14004,우리나라에,1
14005,우리나라에서,2
14006,우리나라에서는,1
14007,우리나라의,3
14008,우리도,3
14009,우리들은,1
14010,우리은하에,1
14011,우리은하에서,1
14012,우마무스메,6
14013,우마무스메가,2
14014,우마무스메는,3
14015,우마무스메를,1
14016,우마무스메의,2
14017,우먼스,2
14018,우본도,1
14019,우본은,2
14020,우산을,1
14021,우선시돼야,1
14022,우선은,2
14023,우선적으로,2
14024,우세준,1
14025,우수,3
14026,우수논문상은,2
14027,우수성을,1
14028,우수하며,1
14029,우수한,5
14030,우승을,2
14031,우승자가,1
14032,우승컵을,1
14033,우승팀,1
14034,우승팀을,1
14035,우승한,1
14036,우연히,2
14037,우울,1
14038,우울감,1
14039,우위를,1
14040,우정사업본부가,1
14041,우정사업본부와의,1
14042,우주,57
14043,우주가,4
14044,우주강국,1
14045,우주강국들도,2
14046,우주강국으로,1
14047,우주개발,5
14048,우주개발사업은,1
14049,우주개발에,2
14050,우주개발은,1
14051,우주개발의,1
14052,우주개발전략본부는,1
14053,우주공간에,1
14054,우주공간에서,1
14055,우주공학자이자,1
14056,우주과학관도,1
14057,우주과학관에는,1
14058,우주과학관을,1
14059,우주궤도,1
14060,우주기관의,1
14061,우주기본계획,1
14062,우주기술,1
14063,우주기술단장,2
14064,우주기술은,2
14065,우주는,6
14066,우주담당대신,1
14067,우주도전을,1
14068,우주력,1
14069,우주로,13
14070,우주를,15
14071,우주물체,1
14072,우주물체와,1
14073,우주발사,1
14074,우주발사전망대에서,1
14075,우주발사전망대입니다,1
14076,우주발사체,8
14077,우주발사체라도,1
14078,우주발사체인,1
14079,우주발전을,1
14080,우주부품의,1
14081,우주비행이,1
14082,우주사업에,1
14083,우주산업,8
